experiment,lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
env_with_chla,T+3,XGBoost,0.19,0.9305936073059361,0.875,0.835820895522388,0.8549618320610687,0.98728545904095,0.9624515053669299,0.8985634102763089,795,32,44,224
env_with_chla,T+3,XGBoost,0.2,0.9305936073059361,0.875,0.835820895522388,0.8549618320610687,0.98728545904095,0.9624515053669299,0.8985634102763089,795,32,44,224
env_with_chla,T+3,XGBoost,0.21,0.9305936073059361,0.8779527559055118,0.832089552238806,0.8544061302681992,0.98728545904095,0.9624515053669299,0.8973023335559205,796,31,45,223
env_with_chla,T+3,XGBoost,0.22,0.9296803652968036,0.8774703557312253,0.8283582089552238,0.8522072936660269,0.98728545904095,0.9624515053669299,0.8954366619141294,796,31,46,222
env_with_chla,T+3,XGBoost,0.23,0.9296803652968036,0.8774703557312253,0.8283582089552238,0.8522072936660269,0.98728545904095,0.9624515053669299,0.8954366619141294,796,31,46,222
env_with_chla,T+3,XGBoost,0.24,0.9287671232876712,0.88,0.8208955223880597,0.8494208494208494,0.98728545904095,0.9624515053669299,0.8923099135519501,797,30,48,220
env_with_chla,T+3,XGBoost,0.25,0.9296803652968036,0.8835341365461847,0.8208955223880597,0.851063829787234,0.98728545904095,0.9624515053669299,0.8929145084733527,798,29,48,220
env_with_chla,T+3,XGBoost,0.26,0.9305936073059361,0.8902439024390244,0.8171641791044776,0.8521400778210116,0.98728545904095,0.9624515053669299,0.8922580266743669,800,27,49,219
env_with_chla,T+3,XGBoost,0.27,0.9287671232876712,0.889344262295082,0.8097014925373134,0.84765625,0.98728545904095,0.9624515053669299,0.8885266833907849,800,27,51,217
env_with_chla,T+3,XGBoost,0.28,0.9296803652968036,0.8930041152263375,0.8097014925373134,0.8493150684931506,0.98728545904095,0.9624515053669299,0.8891312783121875,801,26,51,217
env_with_chla,T+3,XGBoost,0.29,0.9278538812785389,0.8921161825726142,0.8022388059701493,0.8447937131630648,0.98728545904095,0.9624515053669299,0.8853999350286055,801,26,53,215
env_with_chla,T+3,XGBoost,0.3,0.9269406392694064,0.8949579831932774,0.7947761194029851,0.841897233201581,0.98728545904095,0.9624515053669299,0.8822731866664261,802,25,55,213
env_with_chla,T+3,XGBoost,0.31,0.9260273972602739,0.8978723404255319,0.7873134328358209,0.8389662027833003,0.98728545904095,0.9624515053669299,0.8791464383042467,803,24,57,211
env_with_chla,T+3,XGBoost,0.32,0.9269406392694064,0.9017094017094017,0.7873134328358209,0.8406374501992032,0.98728545904095,0.9624515053669299,0.8797510332256493,804,23,57,211
env_with_chla,T+3,XGBoost,0.33,0.9269406392694064,0.9051724137931034,0.7835820895522388,0.84,0.98728545904095,0.9624515053669299,0.8784899565052608,805,22,58,210
env_with_chla,T+3,XGBoost,0.34,0.9260273972602739,0.9047619047619048,0.7798507462686567,0.8376753507014028,0.98728545904095,0.9624515053669299,0.8766242848634698,805,22,59,209
env_with_chla,T+3,XGBoost,0.35,0.9260273972602739,0.9082969432314411,0.7761194029850746,0.8370221327967807,0.98728545904095,0.9624515053669299,0.8753632081430814,806,21,60,208
env_with_chla,T+3,XGBoost,0.36,0.9278538812785389,0.9162995594713657,0.7761194029850746,0.8404040404040404,0.98728545904095,0.9624515053669299,0.8765723979858868,808,19,60,208
env_with_chla,T+3,XGBoost,0.37,0.9278538812785389,0.92,0.7723880597014925,0.8397565922920892,0.98728545904095,0.9624515053669299,0.8753113212654984,809,18,61,207
env_with_chla,T+3,XGBoost,0.38,0.9296803652968036,0.9282511210762332,0.7723880597014925,0.8431771894093686,0.98728545904095,0.9624515053669299,0.8765205111083036,811,16,61,207
env_with_chla,T+3,XGBoost,0.39,0.9296803652968036,0.9282511210762332,0.7723880597014925,0.8431771894093686,0.98728545904095,0.9624515053669299,0.8765205111083036,811,16,61,207
env_with_chla,T+3,XGBoost,0.4,0.9305936073059361,0.9324324324324325,0.7723880597014925,0.8448979591836735,0.98728545904095,0.9624515053669299,0.8771251060297063,812,15,61,207
env_with_chla,T+3,XGBoost,0.41,0.9296803652968036,0.9360730593607306,0.7649253731343284,0.8418891170431212,0.98728545904095,0.9624515053669299,0.873998357667527,813,14,63,205
env_with_chla,T+3,XGBoost,0.42,0.9315068493150684,0.9447004608294931,0.7649253731343284,0.845360824742268,0.98728545904095,0.9624515053669299,0.8752075475103323,815,12,63,205
env_with_chla,T+3,XGBoost,0.43,0.9324200913242009,0.9490740740740741,0.7649253731343284,0.8471074380165289,0.98728545904095,0.9624515053669299,0.8758121424317349,816,11,63,205
env_with_chla,T+3,XGBoost,0.44,0.9333333333333333,0.9534883720930233,0.7649253731343284,0.8488612836438924,0.98728545904095,0.9624515053669299,0.8764167373531375,817,10,63,205
env_with_chla,T+3,XGBoost,0.45,0.9333333333333333,0.9577464788732394,0.7611940298507462,0.8482328482328483,0.98728545904095,0.9624515053669299,0.8751556606327492,818,9,64,204
env_with_chla,T+3,XGBoost,0.46,0.9333333333333333,0.9620853080568721,0.7574626865671642,0.8475991649269311,0.98728545904095,0.9624515053669299,0.8738945839123609,819,8,65,203
env_with_chla,T+3,XGBoost,0.47,0.9305936073059361,0.9615384615384616,0.746268656716418,0.8403361344537815,0.98728545904095,0.9624515053669299,0.8682975689869876,819,8,68,200
env_with_chla,T+3,XGBoost,0.48,0.9305936073059361,0.9615384615384616,0.746268656716418,0.8403361344537815,0.98728545904095,0.9624515053669299,0.8682975689869876,819,8,68,200
env_with_chla,T+3,XGBoost,0.49,0.9305936073059361,0.9615384615384616,0.746268656716418,0.8403361344537815,0.98728545904095,0.9624515053669299,0.8682975689869876,819,8,68,200
env_with_chla,T+3,XGBoost,0.5,0.9305936073059361,0.9615384615384616,0.746268656716418,0.8403361344537815,0.98728545904095,0.9624515053669299,0.8682975689869876,819,8,68,200
env_with_chla,T+3,XGBoost,0.51,0.9296803652968036,0.961352657004831,0.7425373134328358,0.8378947368421052,0.98728545904095,0.9624515053669299,0.8664318973451965,819,8,69,199
env_with_chla,T+3,XGBoost,0.52,0.9287671232876712,0.9611650485436893,0.7388059701492538,0.8354430379746836,0.98728545904095,0.9624515053669299,0.8645662257034056,819,8,70,198
env_with_chla,T+3,XGBoost,0.53,0.9287671232876712,0.9656862745098039,0.7350746268656716,0.8347457627118644,0.98728545904095,0.9624515053669299,0.8633051489830172,820,7,71,197
env_with_chla,T+3,XGBoost,0.54,0.9278538812785389,0.9655172413793104,0.7313432835820896,0.832271762208068,0.98728545904095,0.9624515053669299,0.8614394773412262,820,7,72,196
env_with_chla,T+3,XGBoost,0.55,0.9287671232876712,0.9702970297029703,0.7313432835820896,0.8340425531914893,0.98728545904095,0.9624515053669299,0.8620440722626288,821,6,72,196
env_with_chla,T+3,XGBoost,0.56,0.9278538812785389,0.9701492537313433,0.7276119402985075,0.8315565031982942,0.98728545904095,0.9624515053669299,0.8601784006208377,821,6,73,195
env_with_chla,T+3,XGBoost,0.57,0.9242009132420091,0.9695431472081218,0.7126865671641791,0.821505376344086,0.98728545904095,0.9624515053669299,0.8527157140536736,821,6,77,191
env_with_chla,T+3,XGBoost,0.58,0.9242009132420091,0.9743589743589743,0.7089552238805971,0.8207343412526998,0.98728545904095,0.9624515053669299,0.8514546373332852,822,5,78,190
env_with_chla,T+3,XGBoost,0.59,0.9223744292237442,0.9790575916230366,0.6977611940298507,0.8148148148148148,0.98728545904095,0.9624515053669299,0.8464622173293147,823,4,81,187
env_with_chla,T+3,XGBoost,0.6,0.9205479452054794,0.9788359788359788,0.6902985074626866,0.8096280087527352,0.98728545904095,0.9624515053669299,0.8427308740457327,823,4,83,185
env_with_chla,T+3,XGBoost,0.61,0.9187214611872146,0.9837837837837838,0.6791044776119403,0.8035320088300221,0.98728545904095,0.9624515053669299,0.8377384540417622,824,3,86,182
env_with_chla,T+3,XGBoost,0.62,0.9178082191780822,0.9836956521739131,0.6753731343283582,0.8008849557522124,0.98728545904095,0.9624515053669299,0.8358727823999712,824,3,87,181
env_with_chla,T+3,XGBoost,0.63,0.9178082191780822,0.989010989010989,0.6716417910447762,0.8,0.98728545904095,0.9624515053669299,0.8346117056795828,825,2,88,180
env_with_chla,T+3,XGBoost,0.64,0.9178082191780822,0.989010989010989,0.6716417910447762,0.8,0.98728545904095,0.9624515053669299,0.8346117056795828,825,2,88,180
env_with_chla,T+3,XGBoost,0.65,0.9178082191780822,0.989010989010989,0.6716417910447762,0.8,0.98728545904095,0.9624515053669299,0.8346117056795828,825,2,88,180
env_with_chla,T+3,XGBoost,0.66,0.9178082191780822,0.989010989010989,0.6716417910447762,0.8,0.98728545904095,0.9624515053669299,0.8346117056795828,825,2,88,180
env_with_chla,T+3,XGBoost,0.67,0.9159817351598174,0.9888888888888889,0.664179104477612,0.7946428571428571,0.98728545904095,0.9624515053669299,0.8308803623960006,825,2,90,178
env_with_chla,T+3,XGBoost,0.68,0.9159817351598174,0.9888888888888889,0.664179104477612,0.7946428571428571,0.98728545904095,0.9624515053669299,0.8308803623960006,825,2,90,178
env_with_chla,T+3,XGBoost,0.69,0.9141552511415525,0.9887640449438202,0.6567164179104478,0.7892376681614349,0.98728545904095,0.9624515053669299,0.8271490191124186,825,2,92,176
env_with_chla,T+3,XGBoost,0.7,0.91324200913242,0.9887005649717514,0.6529850746268657,0.7865168539325843,0.98728545904095,0.9624515053669299,0.8252833474706276,825,2,93,175
env_with_chla,T+3,XGBoost,0.71,0.91324200913242,0.9887005649717514,0.6529850746268657,0.7865168539325843,0.98728545904095,0.9624515053669299,0.8252833474706276,825,2,93,175
env_with_chla,T+3,XGBoost,0.72,0.9123287671232877,0.9886363636363636,0.6492537313432836,0.7837837837837838,0.98728545904095,0.9624515053669299,0.8234176758288365,825,2,94,174
env_with_chla,T+3,XGBoost,0.73,0.9123287671232877,0.9886363636363636,0.6492537313432836,0.7837837837837838,0.98728545904095,0.9624515053669299,0.8234176758288365,825,2,94,174
env_with_chla,T+3,XGBoost,0.74,0.9105022831050228,0.9885057471264368,0.6417910447761194,0.7782805429864253,0.98728545904095,0.9624515053669299,0.8196863325452544,825,2,96,172
env_with_chla,T+3,XGBoost,0.75,0.9095890410958904,0.9884393063583815,0.6380597014925373,0.7755102040816326,0.98728545904095,0.9624515053669299,0.8178206609034633,825,2,97,171
env_with_chla,T+3,XGBoost,0.76,0.9068493150684932,0.9882352941176471,0.6268656716417911,0.7671232876712328,0.98728545904095,0.9624515053669299,0.8122236459780903,825,2,100,168
env_with_chla,T+3,XGBoost,0.77,0.9059360730593607,0.9881656804733728,0.6231343283582089,0.7643020594965675,0.98728545904095,0.9624515053669299,0.8103579743362992,825,2,101,167
env_with_chla,T+3,XGBoost,0.78,0.9059360730593607,0.9881656804733728,0.6231343283582089,0.7643020594965675,0.98728545904095,0.9624515053669299,0.8103579743362992,825,2,101,167
env_with_chla,T+3,XGBoost,0.79,0.9050228310502283,0.9880952380952381,0.6194029850746269,0.7614678899082569,0.98728545904095,0.9624515053669299,0.8084923026945081,825,2,102,166
env_with_chla,T+3,XGBoost,0.8,0.9041095890410958,0.9880239520958084,0.6156716417910447,0.7586206896551724,0.98728545904095,0.9624515053669299,0.806626631052717,825,2,103,165
env_with_chla,T+3,XGBoost,0.81,0.902283105022831,0.9878787878787879,0.6082089552238806,0.7528868360277137,0.98728545904095,0.9624515053669299,0.802895287769135,825,2,105,163
env_with_chla,T+3,XGBoost,0.82,0.9013698630136986,0.9938271604938271,0.6007462686567164,0.7488372093023256,0.98728545904095,0.9624515053669299,0.7997685394069556,826,1,107,161
env_with_chla,T+3,XGBoost,0.83,0.8986301369863013,0.9937106918238994,0.5895522388059702,0.7400468384074942,0.98728545904095,0.9624515053669299,0.7941715244815825,826,1,110,158
env_with_chla,T+3,XGBoost,0.84,0.897716894977169,1.0,0.582089552238806,0.7358490566037735,0.98728545904095,0.9624515053669299,0.791044776119403,827,0,112,156
env_with_chla,T+3,XGBoost,0.85,0.8931506849315068,1.0,0.5634328358208955,0.720763723150358,0.98728545904095,0.9624515053669299,0.7817164179104478,827,0,117,151
env_with_chla,T+3,XGBoost,0.86,0.8885844748858448,1.0,0.5447761194029851,0.7053140096618358,0.98728545904095,0.9624515053669299,0.7723880597014925,827,0,122,146
env_with_chla,T+3,XGBoost,0.87,0.8849315068493151,1.0,0.5298507462686567,0.6926829268292682,0.98728545904095,0.9624515053669299,0.7649253731343284,827,0,126,142
env_with_chla,T+3,XGBoost,0.88,0.8840182648401826,1.0,0.5261194029850746,0.6894865525672371,0.98728545904095,0.9624515053669299,0.7630597014925373,827,0,127,141
env_with_chla,T+3,XGBoost,0.89,0.8803652968036529,1.0,0.5111940298507462,0.6765432098765433,0.98728545904095,0.9624515053669299,0.7555970149253731,827,0,131,137
env_with_chla,T+3,XGBoost,0.9,0.8767123287671232,1.0,0.4962686567164179,0.6633416458852868,0.98728545904095,0.9624515053669299,0.7481343283582089,827,0,135,133
env_with_chla,T+3,XGBoost,0.91,0.8730593607305936,1.0,0.48134328358208955,0.6498740554156172,0.98728545904095,0.9624515053669299,0.7406716417910448,827,0,139,129
env_with_chla,T+3,XGBoost,0.92,0.8639269406392694,1.0,0.44402985074626866,0.6149870801033591,0.98728545904095,0.9624515053669299,0.7220149253731343,827,0,149,119
env_with_chla,T+3,XGBoost,0.93,0.85662100456621,1.0,0.4141791044776119,0.5857519788918206,0.98728545904095,0.9624515053669299,0.707089552238806,827,0,157,111
env_with_chla,T+3,XGBoost,0.94,0.8420091324200913,1.0,0.35447761194029853,0.5234159779614325,0.98728545904095,0.9624515053669299,0.6772388059701493,827,0,173,95
env_with_chla,T+3,XGBoost,0.95,0.8273972602739726,1.0,0.2947761194029851,0.4553314121037464,0.98728545904095,0.9624515053669299,0.6473880597014925,827,0,189,79
env_with_chla,T+3,LightGBM,0.05,0.9415525114155251,0.84,0.9402985074626866,0.8873239436619719,0.9880524824486997,0.96598815444362,0.9411286975040156,779,48,16,252
env_with_chla,T+3,LightGBM,0.06,0.9424657534246575,0.8451178451178452,0.9365671641791045,0.8884955752212389,0.9880524824486997,0.96598815444362,0.9404722157050298,781,46,17,251
env_with_chla,T+3,LightGBM,0.07,0.9406392694063926,0.8440677966101695,0.9291044776119403,0.8845470692717584,0.9880524824486997,0.96598815444362,0.9367408724214478,781,46,19,249
env_with_chla,T+3,LightGBM,0.08,0.9397260273972603,0.8435374149659864,0.9253731343283582,0.8825622775800712,0.9880524824486997,0.96598815444362,0.9348752007796568,781,46,20,248
env_with_chla,T+3,LightGBM,0.09,0.9378995433789954,0.8424657534246576,0.917910447761194,0.8785714285714286,0.9880524824486997,0.96598815444362,0.9311438574960746,781,46,22,246
env_with_chla,T+3,LightGBM,0.1,0.9388127853881278,0.845360824742268,0.917910447761194,0.8801431127012522,0.9880524824486997,0.96598815444362,0.9317484524174773,782,45,22,246
env_with_chla,T+3,LightGBM,0.11,0.9388127853881278,0.845360824742268,0.917910447761194,0.8801431127012522,0.9880524824486997,0.96598815444362,0.9317484524174773,782,45,22,246
env_with_chla,T+3,LightGBM,0.12,0.9415525114155251,0.8541666666666666,0.917910447761194,0.8848920863309353,0.9880524824486997,0.96598815444362,0.9335622371816853,785,42,22,246
env_with_chla,T+3,LightGBM,0.13,0.9406392694063926,0.8536585365853658,0.914179104477612,0.8828828828828829,0.9880524824486997,0.96598815444362,0.9316965655398943,785,42,23,245
env_with_chla,T+3,LightGBM,0.14,0.9397260273972603,0.8531468531468531,0.9104477611940298,0.8808664259927798,0.9880524824486997,0.96598815444362,0.9298308938981033,785,42,24,244
env_with_chla,T+3,LightGBM,0.15,0.9397260273972603,0.8531468531468531,0.9104477611940298,0.8808664259927798,0.9880524824486997,0.96598815444362,0.9298308938981033,785,42,24,244
env_with_chla,T+3,LightGBM,0.16,0.9406392694063926,0.856140350877193,0.9104477611940298,0.8824593128390597,0.9880524824486997,0.96598815444362,0.9304354888195059,786,41,24,244
env_with_chla,T+3,LightGBM,0.17,0.9397260273972603,0.8581560283687943,0.9029850746268657,0.88,0.9880524824486997,0.96598815444362,0.9273087404573265,787,40,26,242
env_with_chla,T+3,LightGBM,0.18,0.9397260273972603,0.8581560283687943,0.9029850746268657,0.88,0.9880524824486997,0.96598815444362,0.9273087404573265,787,40,26,242
env_with_chla,T+3,LightGBM,0.19,0.9388127853881278,0.8602150537634409,0.8955223880597015,0.8775137111517367,0.9880524824486997,0.96598815444362,0.9241819920951471,788,39,28,240
env_with_chla,T+3,LightGBM,0.2,0.9397260273972603,0.8633093525179856,0.8955223880597015,0.8791208791208791,0.9880524824486997,0.96598815444362,0.9247865870165497,789,38,28,240
env_with_chla,T+3,LightGBM,0.21,0.9388127853881278,0.8628158844765343,0.8917910447761194,0.8770642201834863,0.9880524824486997,0.96598815444362,0.9229209153747586,789,38,29,239
env_with_chla,T+3,LightGBM,0.22,0.9378995433789954,0.8623188405797102,0.8880597014925373,0.875,0.9880524824486997,0.96598815444362,0.9210552437329675,789,38,30,238
env_with_chla,T+3,LightGBM,0.23,0.936986301369863,0.8618181818181818,0.8843283582089553,0.8729281767955801,0.9880524824486997,0.96598815444362,0.9191895720911766,789,38,31,237
env_with_chla,T+3,LightGBM,0.24,0.9378995433789954,0.864963503649635,0.8843283582089553,0.8745387453874539,0.9880524824486997,0.96598815444362,0.9197941670125792,790,37,31,237
env_with_chla,T+3,LightGBM,0.25,0.936986301369863,0.8644688644688645,0.8805970149253731,0.8724584103512015,0.9880524824486997,0.96598815444362,0.9179284953707881,790,37,32,236
env_with_chla,T+3,LightGBM,0.26,0.936986301369863,0.8644688644688645,0.8805970149253731,0.8724584103512015,0.9880524824486997,0.96598815444362,0.9179284953707881,790,37,32,236
env_with_chla,T+3,LightGBM,0.27,0.9388127853881278,0.8708487084870848,0.8805970149253731,0.87569573283859,0.9880524824486997,0.96598815444362,0.9191376852135935,792,35,32,236
env_with_chla,T+3,LightGBM,0.28,0.9388127853881278,0.8708487084870848,0.8805970149253731,0.87569573283859,0.9880524824486997,0.96598815444362,0.9191376852135935,792,35,32,236
env_with_chla,T+3,LightGBM,0.29,0.9388127853881278,0.8708487084870848,0.8805970149253731,0.87569573283859,0.9880524824486997,0.96598815444362,0.9191376852135935,792,35,32,236
env_with_chla,T+3,LightGBM,0.3,0.9388127853881278,0.8708487084870848,0.8805970149253731,0.87569573283859,0.9880524824486997,0.96598815444362,0.9191376852135935,792,35,32,236
env_with_chla,T+3,LightGBM,0.31,0.9378995433789954,0.8703703703703703,0.8768656716417911,0.8736059479553904,0.9880524824486997,0.96598815444362,0.9172720135718024,792,35,33,235
env_with_chla,T+3,LightGBM,0.32,0.936986301369863,0.8726591760299626,0.8694029850746269,0.8710280373831776,0.9880524824486997,0.96598815444362,0.9141452652096229,793,34,35,233
env_with_chla,T+3,LightGBM,0.33,0.9378995433789954,0.8759398496240601,0.8694029850746269,0.8726591760299626,0.9880524824486997,0.96598815444362,0.9147498601310257,794,33,35,233
env_with_chla,T+3,LightGBM,0.34,0.9388127853881278,0.879245283018868,0.8694029850746269,0.874296435272045,0.9880524824486997,0.96598815444362,0.9153544550524283,795,32,35,233
env_with_chla,T+3,LightGBM,0.35,0.9388127853881278,0.879245283018868,0.8694029850746269,0.874296435272045,0.9880524824486997,0.96598815444362,0.9153544550524283,795,32,35,233
env_with_chla,T+3,LightGBM,0.36,0.936986301369863,0.8783269961977186,0.8619402985074627,0.8700564971751412,0.9880524824486997,0.96598815444362,0.9116231117688463,795,32,37,231
env_with_chla,T+3,LightGBM,0.37,0.9360730593607306,0.8778625954198473,0.8582089552238806,0.8679245283018868,0.9880524824486997,0.96598815444362,0.9097574401270552,795,32,38,230
env_with_chla,T+3,LightGBM,0.38,0.9378995433789954,0.8846153846153846,0.8582089552238806,0.8712121212121212,0.9880524824486997,0.96598815444362,0.9109666299698604,797,30,38,230
env_with_chla,T+3,LightGBM,0.39,0.9378995433789954,0.8846153846153846,0.8582089552238806,0.8712121212121212,0.9880524824486997,0.96598815444362,0.9109666299698604,797,30,38,230
env_with_chla,T+3,LightGBM,0.4,0.9397260273972603,0.8914728682170543,0.8582089552238806,0.8745247148288974,0.9880524824486997,0.96598815444362,0.9121758198126658,799,28,38,230
env_with_chla,T+3,LightGBM,0.41,0.9397260273972603,0.89453125,0.8544776119402985,0.8740458015267175,0.9880524824486997,0.96598815444362,0.9109147430922775,800,27,39,229
env_with_chla,T+3,LightGBM,0.42,0.94337899543379,0.9087301587301587,0.8544776119402985,0.8807692307692307,0.9880524824486997,0.96598815444362,0.913333122777888,804,23,39,229
env_with_chla,T+3,LightGBM,0.43,0.9442922374429223,0.9156626506024096,0.8507462686567164,0.8820116054158608,0.9880524824486997,0.96598815444362,0.9126766409789023,806,21,40,228
env_with_chla,T+3,LightGBM,0.44,0.9442922374429223,0.9156626506024096,0.8507462686567164,0.8820116054158608,0.9880524824486997,0.96598815444362,0.9126766409789023,806,21,40,228
env_with_chla,T+3,LightGBM,0.45,0.9452054794520548,0.9193548387096774,0.8507462686567164,0.8837209302325582,0.9880524824486997,0.96598815444362,0.9132812359003051,807,20,40,228
env_with_chla,T+3,LightGBM,0.46,0.9452054794520548,0.9193548387096774,0.8507462686567164,0.8837209302325582,0.9880524824486997,0.96598815444362,0.9132812359003051,807,20,40,228
env_with_chla,T+3,LightGBM,0.47,0.9461187214611873,0.9230769230769231,0.8507462686567164,0.8854368932038835,0.9880524824486997,0.96598815444362,0.9138858308217077,808,19,40,228
env_with_chla,T+3,LightGBM,0.48,0.9461187214611873,0.9230769230769231,0.8507462686567164,0.8854368932038835,0.9880524824486997,0.96598815444362,0.9138858308217077,808,19,40,228
env_with_chla,T+3,LightGBM,0.49,0.9461187214611873,0.9230769230769231,0.8507462686567164,0.8854368932038835,0.9880524824486997,0.96598815444362,0.9138858308217077,808,19,40,228
env_with_chla,T+3,LightGBM,0.5,0.9461187214611873,0.9230769230769231,0.8507462686567164,0.8854368932038835,0.9880524824486997,0.96598815444362,0.9138858308217077,808,19,40,228
env_with_chla,T+3,LightGBM,0.51,0.9442922374429223,0.9224489795918367,0.8432835820895522,0.8810916179337231,0.9880524824486997,0.96598815444362,0.9101544875381256,808,19,42,226
env_with_chla,T+3,LightGBM,0.52,0.94337899543379,0.9221311475409836,0.8395522388059702,0.87890625,0.9880524824486997,0.96598815444362,0.9082888158963345,808,19,43,225
env_with_chla,T+3,LightGBM,0.53,0.94337899543379,0.9256198347107438,0.835820895522388,0.8784313725490196,0.9880524824486997,0.96598815444362,0.9070277391759461,809,18,44,224
env_with_chla,T+3,LightGBM,0.54,0.9442922374429223,0.9294605809128631,0.835820895522388,0.8801571709233792,0.9880524824486997,0.96598815444362,0.9076323340973488,810,17,44,224
env_with_chla,T+3,LightGBM,0.55,0.9442922374429223,0.9330543933054394,0.832089552238806,0.8796844181459567,0.9880524824486997,0.96598815444362,0.9063712573769604,811,16,45,223
env_with_chla,T+3,LightGBM,0.56,0.9442922374429223,0.9330543933054394,0.832089552238806,0.8796844181459567,0.9880524824486997,0.96598815444362,0.9063712573769604,811,16,45,223
env_with_chla,T+3,LightGBM,0.57,0.9442922374429223,0.9367088607594937,0.8283582089552238,0.8792079207920792,0.9880524824486997,0.96598815444362,0.905110180656572,812,15,46,222
env_with_chla,T+3,LightGBM,0.58,0.9442922374429223,0.9367088607594937,0.8283582089552238,0.8792079207920792,0.9880524824486997,0.96598815444362,0.905110180656572,812,15,46,222
env_with_chla,T+3,LightGBM,0.59,0.9452054794520548,0.940677966101695,0.8283582089552238,0.8809523809523809,0.9880524824486997,0.96598815444362,0.9057147755779746,813,14,46,222
env_with_chla,T+3,LightGBM,0.6,0.9461187214611873,0.9446808510638298,0.8283582089552238,0.882703777335984,0.9880524824486997,0.96598815444362,0.9063193704993773,814,13,46,222
env_with_chla,T+3,LightGBM,0.61,0.9461187214611873,0.9446808510638298,0.8283582089552238,0.882703777335984,0.9880524824486997,0.96598815444362,0.9063193704993773,814,13,46,222
env_with_chla,T+3,LightGBM,0.62,0.9470319634703196,0.9487179487179487,0.8283582089552238,0.8844621513944223,0.9880524824486997,0.96598815444362,0.9069239654207799,815,12,46,222
env_with_chla,T+3,LightGBM,0.63,0.947945205479452,0.9527896995708155,0.8283582089552238,0.8862275449101796,0.9880524824486997,0.96598815444362,0.9075285603421827,816,11,46,222
env_with_chla,T+3,LightGBM,0.64,0.9488584474885845,0.9568965517241379,0.8283582089552238,0.888,0.9880524824486997,0.96598815444362,0.9081331552635853,817,10,46,222
env_with_chla,T+3,LightGBM,0.65,0.9488584474885845,0.9568965517241379,0.8283582089552238,0.888,0.9880524824486997,0.96598815444362,0.9081331552635853,817,10,46,222
env_with_chla,T+3,LightGBM,0.66,0.947945205479452,0.9567099567099567,0.8246268656716418,0.8857715430861723,0.9880524824486997,0.96598815444362,0.9062674836217943,817,10,47,221
env_with_chla,T+3,LightGBM,0.67,0.9470319634703196,0.9565217391304348,0.8208955223880597,0.8835341365461847,0.9880524824486997,0.96598815444362,0.9044018119800032,817,10,48,220
env_with_chla,T+3,LightGBM,0.68,0.9470319634703196,0.9565217391304348,0.8208955223880597,0.8835341365461847,0.9880524824486997,0.96598815444362,0.9044018119800032,817,10,48,220
env_with_chla,T+3,LightGBM,0.69,0.9470319634703196,0.9565217391304348,0.8208955223880597,0.8835341365461847,0.9880524824486997,0.96598815444362,0.9044018119800032,817,10,48,220
env_with_chla,T+3,LightGBM,0.7,0.9442922374429223,0.9559471365638766,0.8097014925373134,0.8767676767676768,0.9880524824486997,0.96598815444362,0.89880479705463,817,10,51,217
env_with_chla,T+3,LightGBM,0.71,0.9442922374429223,0.9559471365638766,0.8097014925373134,0.8767676767676768,0.9880524824486997,0.96598815444362,0.89880479705463,817,10,51,217
env_with_chla,T+3,LightGBM,0.72,0.94337899543379,0.9557522123893806,0.8059701492537313,0.8744939271255061,0.9880524824486997,0.96598815444362,0.896939125412839,817,10,52,216
env_with_chla,T+3,LightGBM,0.73,0.9406392694063926,0.9551569506726457,0.7947761194029851,0.8676171079429735,0.9880524824486997,0.96598815444362,0.8913421104874659,817,10,55,213
env_with_chla,T+3,LightGBM,0.74,0.9397260273972603,0.9590909090909091,0.7873134328358209,0.8647540983606558,0.9880524824486997,0.96598815444362,0.8882153621252865,818,9,57,211
env_with_chla,T+3,LightGBM,0.75,0.9397260273972603,0.963302752293578,0.7835820895522388,0.8641975308641975,0.9880524824486997,0.96598815444362,0.8869542854048982,819,8,58,210
env_with_chla,T+3,LightGBM,0.76,0.9378995433789954,0.9672897196261683,0.7723880597014925,0.8589211618257261,0.9880524824486997,0.96598815444362,0.8819618654009276,820,7,61,207
env_with_chla,T+3,LightGBM,0.77,0.9360730593607306,0.9669811320754716,0.7649253731343284,0.8541666666666666,0.9880524824486997,0.96598815444362,0.8782305221173456,820,7,63,205
env_with_chla,T+3,LightGBM,0.78,0.9351598173515981,0.966824644549763,0.7611940298507462,0.8517745302713987,0.9880524824486997,0.96598815444362,0.8763648504755546,820,7,64,204
env_with_chla,T+3,LightGBM,0.79,0.9333333333333333,0.9665071770334929,0.753731343283582,0.8469601677148847,0.9880524824486997,0.96598815444362,0.8726335071919724,820,7,66,202
env_with_chla,T+3,LightGBM,0.8,0.9305936073059361,0.9660194174757282,0.7425373134328358,0.8396624472573839,0.9880524824486997,0.96598815444362,0.8670364922665993,820,7,69,199
env_with_chla,T+3,LightGBM,0.81,0.9305936073059361,0.9705882352941176,0.7388059701492538,0.8389830508474576,0.9880524824486997,0.96598815444362,0.865775415546211,821,6,70,198
env_with_chla,T+3,LightGBM,0.82,0.9287671232876712,0.9702970297029703,0.7313432835820896,0.8340425531914893,0.9880524824486997,0.96598815444362,0.8620440722626288,821,6,72,196
