lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.77,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.78,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.79,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.8,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.81,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.82,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.83,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.84,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.85,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.86,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.87,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.88,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.89,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.9,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.91,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.92,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9992284646898518,0.9981986484242108,0.9962686567164178,827,0,2,266
T+1,XGBoost,0.93,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9992284646898518,0.9981986484242108,0.9962686567164178,827,0,2,266
T+1,XGBoost,0.94,0.9972602739726028,1.0,0.9888059701492538,0.9943714821763602,0.9992284646898518,0.9981986484242108,0.9944029850746269,827,0,3,265
T+1,XGBoost,0.95,0.9963470319634703,1.0,0.9850746268656716,0.9924812030075187,0.9992284646898518,0.9981986484242108,0.9925373134328358,827,0,4,264
T+1,LightGBM,0.05,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.06,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.07,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.08,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.09,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.1,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.11,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.12,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.13,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.14,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.15,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.16,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.17,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.18,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.19,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.2,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.21,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.22,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.23,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.24,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.25,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.26,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.27,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.28,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.29,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.3,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.31,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.32,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.33,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.34,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.35,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.36,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.37,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.38,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.39,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.4,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.41,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.42,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.43,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.44,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.45,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.46,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.47,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.48,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.49,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.5,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.51,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.52,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.53,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.54,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.55,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.56,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.57,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.58,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.59,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.6,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.61,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.62,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.63,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.64,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.65,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.66,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.67,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.68,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.69,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.7,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.71,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.72,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.73,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.74,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.75,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.76,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.77,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.78,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.79,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.8,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.81,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.82,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.83,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.84,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.85,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.86,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.87,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.88,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.89,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9991337147394828,0.9980477822779472,0.9956640617950152,826,1,2,266
T+1,LightGBM,0.9,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+1,LightGBM,0.91,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+1,LightGBM,0.92,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+1,LightGBM,0.93,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+1,LightGBM,0.94,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+1,LightGBM,0.95,0.9981735159817352,1.0,0.9925373134328358,0.9962546816479401,0.9991337147394828,0.9980477822779472,0.9962686567164178,827,0,2,266
T+3,RandomForest,0.05,0.9068493150684932,0.7255434782608695,0.996268656716418,0.839622641509434,0.9972883466584852,0.9932726428608275,0.9370702412965404,726,101,1,267
T+3,RandomForest,0.06,0.9141552511415525,0.7416666666666667,0.996268656716418,0.8503184713375797,0.9972883466584852,0.9932726428608275,0.9419070006677616,734,93,1,267
T+3,RandomForest,0.07,0.9214611872146119,0.76,0.9925373134328358,0.86084142394822,0.9972883466584852,0.9932726428608275,0.9454826833185944,743,84,2,266
T+3,RandomForest,0.08,0.9251141552511416,0.7703488372093024,0.9888059701492538,0.8660130718954249,0.9972883466584852,0.9932726428608275,0.9466399862838167,748,79,3,265
T+3,RandomForest,0.09,0.9287671232876712,0.7810650887573964,0.9850746268656716,0.8712871287128713,0.9972883466584852,0.9932726428608275,0.9477972892490389,753,74,4,264
T+3,RandomForest,0.1,0.9324200913242009,0.7904191616766467,0.9850746268656716,0.8770764119601329,0.9972883466584852,0.9932726428608275,0.9502156689346496,757,70,4,264
T+3,RandomForest,0.11,0.9378995433789954,0.8067484662576687,0.9813432835820896,0.8855218855218855,0.9972883466584852,0.9932726428608275,0.9525821617426772,764,63,5,263
T+3,RandomForest,0.12,0.9415525114155251,0.81875,0.9776119402985075,0.891156462585034,0.9972883466584852,0.9932726428608275,0.9537394647078994,769,58,6,262
T+3,RandomForest,0.13,0.9470319634703196,0.8343949044585988,0.9776119402985075,0.9003436426116839,0.9972883466584852,0.9932726428608275,0.9573670342363154,775,52,6,262
T+3,RandomForest,0.14,0.9525114155251142,0.8506493506493507,0.9776119402985075,0.9097222222222222,0.9972883466584852,0.9932726428608275,0.9609946037647314,781,46,6,262
T+3,RandomForest,0.15,0.958904109589041,0.8729096989966555,0.9738805970149254,0.9206349206349206,0.9972883466584852,0.9932726428608275,0.9639656914941617,789,38,7,261
T+3,RandomForest,0.16,0.9616438356164384,0.8817567567567568,0.9738805970149254,0.925531914893617,0.9972883466584852,0.9932726428608275,0.9657794762583696,792,35,7,261
T+3,RandomForest,0.17,0.965296803652968,0.896551724137931,0.9701492537313433,0.931899641577061,0.9972883466584852,0.9932726428608275,0.9669367792235919,797,30,8,260
T+3,RandomForest,0.18,0.9689497716894977,0.9090909090909091,0.9701492537313433,0.9386281588447654,0.9972883466584852,0.9932726428608275,0.9693551589092024,801,26,8,260
T+3,RandomForest,0.19,0.9707762557077626,0.9154929577464789,0.9701492537313433,0.9420289855072463,0.9972883466584852,0.9932726428608275,0.9705643487520078,803,24,8,260
T+3,RandomForest,0.2,0.9735159817351599,0.9252669039145908,0.9701492537313433,0.9471766848816029,0.9972883466584852,0.9932726428608275,0.9723781335162158,806,21,8,260
T+3,RandomForest,0.21,0.9762557077625571,0.935251798561151,0.9701492537313433,0.9523809523809523,0.9972883466584852,0.9932726428608275,0.9741919182804237,809,18,8,260
T+3,RandomForest,0.22,0.9780821917808219,0.9420289855072463,0.9701492537313433,0.9558823529411765,0.9972883466584852,0.9932726428608275,0.9754011081232291,811,16,8,260
T+3,RandomForest,0.23,0.9789954337899544,0.9454545454545454,0.9701492537313433,0.9576427255985267,0.9972883466584852,0.9932726428608275,0.9760057030446317,812,15,8,260
T+3,RandomForest,0.24,0.9799086757990868,0.948905109489051,0.9701492537313433,0.959409594095941,0.9972883466584852,0.9932726428608275,0.9766102979660345,813,14,8,260
T+3,RandomForest,0.25,0.9808219178082191,0.9523809523809523,0.9701492537313433,0.9611829944547134,0.9972883466584852,0.9932726428608275,0.9772148928874371,814,13,8,260
T+3,RandomForest,0.26,0.9817351598173516,0.9558823529411765,0.9701492537313433,0.9629629629629629,0.9972883466584852,0.9932726428608275,0.9778194878088398,815,12,8,260
T+3,RandomForest,0.27,0.982648401826484,0.959409594095941,0.9701492537313433,0.9647495361781077,0.9972883466584852,0.9932726428608275,0.9784240827302424,816,11,8,260
T+3,RandomForest,0.28,0.982648401826484,0.959409594095941,0.9701492537313433,0.9647495361781077,0.9972883466584852,0.9932726428608275,0.9784240827302424,816,11,8,260
T+3,RandomForest,0.29,0.982648401826484,0.959409594095941,0.9701492537313433,0.9647495361781077,0.9972883466584852,0.9932726428608275,0.9784240827302424,816,11,8,260
T+3,RandomForest,0.3,0.982648401826484,0.959409594095941,0.9701492537313433,0.9647495361781077,0.9972883466584852,0.9932726428608275,0.9784240827302424,816,11,8,260
T+3,RandomForest,0.31,0.982648401826484,0.959409594095941,0.9701492537313433,0.9647495361781077,0.9972883466584852,0.9932726428608275,0.9784240827302424,816,11,8,260
T+3,RandomForest,0.32,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.33,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.34,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.35,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.36,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.37,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.38,0.9844748858447488,0.966542750929368,0.9701492537313433,0.9683426443202979,0.9972883466584852,0.9932726428608275,0.9796332725730477,818,9,8,260
T+3,RandomForest,0.39,0.9853881278538813,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9972883466584852,0.9932726428608275,0.9802378674944503,819,8,8,260
T+3,RandomForest,0.4,0.9853881278538813,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9972883466584852,0.9932726428608275,0.9802378674944503,819,8,8,260
T+3,RandomForest,0.41,0.9853881278538813,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9972883466584852,0.9932726428608275,0.9802378674944503,819,8,8,260
T+3,RandomForest,0.42,0.9863013698630136,0.9737827715355806,0.9701492537313433,0.9719626168224299,0.9972883466584852,0.9932726428608275,0.980842462415853,820,7,8,260
T+3,RandomForest,0.43,0.9863013698630136,0.9737827715355806,0.9701492537313433,0.9719626168224299,0.9972883466584852,0.9932726428608275,0.980842462415853,820,7,8,260
T+3,RandomForest,0.44,0.9872146118721461,0.9774436090225563,0.9701492537313433,0.9737827715355806,0.9972883466584852,0.9932726428608275,0.9814470573372557,821,6,8,260
T+3,RandomForest,0.45,0.9872146118721461,0.9774436090225563,0.9701492537313433,0.9737827715355806,0.9972883466584852,0.9932726428608275,0.9814470573372557,821,6,8,260
T+3,RandomForest,0.46,0.9863013698630136,0.9773584905660377,0.9664179104477612,0.9718574108818011,0.9972883466584852,0.9932726428608275,0.9795813856954646,821,6,9,259
T+3,RandomForest,0.47,0.9853881278538813,0.9772727272727273,0.9626865671641791,0.9699248120300752,0.9972883466584852,0.9932726428608275,0.9777157140536736,821,6,10,258
T+3,RandomForest,0.48,0.9853881278538813,0.9772727272727273,0.9626865671641791,0.9699248120300752,0.9972883466584852,0.9932726428608275,0.9777157140536736,821,6,10,258
T+3,RandomForest,0.49,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.5,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.51,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.52,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.53,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.54,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.55,0.9844748858447488,0.9771863117870723,0.9589552238805971,0.967984934086629,0.9972883466584852,0.9932726428608275,0.9758500424118826,821,6,11,257
T+3,RandomForest,0.56,0.9853881278538813,0.9809160305343512,0.9589552238805971,0.969811320754717,0.9972883466584852,0.9932726428608275,0.9764546373332852,822,5,11,257
T+3,RandomForest,0.57,0.9853881278538813,0.9809160305343512,0.9589552238805971,0.969811320754717,0.9972883466584852,0.9932726428608275,0.9764546373332852,822,5,11,257
T+3,RandomForest,0.58,0.9853881278538813,0.9809160305343512,0.9589552238805971,0.969811320754717,0.9972883466584852,0.9932726428608275,0.9764546373332852,822,5,11,257
T+3,RandomForest,0.59,0.9853881278538813,0.9809160305343512,0.9589552238805971,0.969811320754717,0.9972883466584852,0.9932726428608275,0.9764546373332852,822,5,11,257
T+3,RandomForest,0.6,0.9863013698630136,0.9846743295019157,0.9589552238805971,0.9716446124763705,0.9972883466584852,0.9932726428608275,0.9770592322546878,823,4,11,257
